Name,Biotype
ENSG00000258773,lincRNA
ENSG00000258776,lincRNA
ENSG00000258777,lincRNA
ENSG00000258779,lincRNA
ENSG00000258784,lincRNA
ENSG00000258785,lincRNA
ENSG00000258791,lincRNA
ENSG00000258792,lincRNA
ENSG00000258795,lincRNA
ENSG00000258798,lincRNA
ENSG00000258800,lincRNA
ENSG00000258803,lincRNA
ENSG00000258804,lincRNA
ENSG00000258807,lincRNA
ENSG00000258808,lincRNA
ENSG00000258809,lincRNA
ENSG00000258811,lincRNA
ENSG00000258814,lincRNA
ENSG00000258815,lincRNA
ENSG00000258819,lincRNA
ENSG00000258826,lincRNA
ENSG00000258831,lincRNA
ENSG00000258842,lincRNA
ENSG00000258844,lincRNA
ENSG00000258845,lincRNA
ENSG00000258847,lincRNA
ENSG00000258850,lincRNA
ENSG00000258853,lincRNA
ENSG00000258857,lincRNA
ENSG00000258859,lincRNA
ENSG00000258860,lincRNA
ENSG00000258861,lincRNA
ENSG00000258866,lincRNA
ENSG00000258867,lincRNA
ENSG00000258868,lincRNA
ENSG00000258869,lincRNA
ENSG00000258871,lincRNA
ENSG00000258875,processed_transcript
ENSG00000258876,lincRNA
ENSG00000258884,lincRNA
ENSG00000258888,lincRNA
ENSG00000258902,lincRNA
ENSG00000258903,lincRNA
ENSG00000258908,lincRNA
ENSG00000258909,lincRNA
ENSG00000258910,lincRNA
ENSG00000258912,lincRNA
ENSG00000258913,lincRNA
ENSG00000258914,lincRNA
ENSG00000258918,lincRNA
ENSG00000258919,lincRNA
ENSG00000258927,lincRNA
ENSG00000258931,lincRNA
ENSG00000258933,lincRNA
ENSG00000258935,lincRNA
ENSG00000258942,lincRNA
ENSG00000258943,lincRNA
ENSG00000258945,lincRNA
ENSG00000258952,lincRNA
ENSG00000258954,lincRNA
ENSG00000258955,lincRNA
ENSG00000258957,lincRNA
ENSG00000258958,lincRNA
ENSG00000258969,lincRNA
ENSG00000258975,lincRNA
ENSG00000258976,lincRNA
ENSG00000258977,lincRNA
ENSG00000258979,lincRNA
ENSG00000258994,lincRNA
ENSG00000258998,lincRNA
ENSG00000259002,lincRNA
ENSG00000259003,lincRNA
ENSG00000259004,lincRNA
ENSG00000259005,lincRNA
ENSG00000259008,lincRNA
ENSG00000259011,lincRNA
ENSG00000259017,lincRNA
ENSG00000259023,lincRNA
ENSG00000259026,lincRNA
ENSG00000259028,lincRNA
ENSG00000259031,lincRNA
ENSG00000259033,lincRNA
ENSG00000259035,lincRNA
ENSG00000259041,lincRNA
ENSG00000259042,lincRNA
ENSG00000259044,lincRNA
ENSG00000259054,lincRNA
ENSG00000259058,lincRNA
ENSG00000259061,lincRNA
ENSG00000259067,lincRNA
ENSG00000259069,lincRNA
ENSG00000259070,lincRNA
ENSG00000259071,lincRNA
ENSG00000259072,lincRNA
ENSG00000259077,lincRNA
ENSG00000259082,lincRNA
ENSG00000259087,lincRNA
ENSG00000259093,lincRNA
ENSG00000259097,lincRNA
ENSG00000259104,lincRNA
ENSG00000259107,lincRNA
ENSG00000259108,lincRNA
ENSG00000259110,lincRNA
ENSG00000259111,lincRNA
ENSG00000259113,lincRNA
ENSG00000259115,lincRNA
ENSG00000259119,lincRNA
ENSG00000259123,lincRNA
ENSG00000259124,lincRNA
ENSG00000259126,lincRNA
ENSG00000259129,lincRNA
ENSG00000259130,lincRNA
ENSG00000259134,lincRNA
ENSG00000259142,lincRNA
ENSG00000259149,lincRNA
ENSG00000259150,lincRNA
ENSG00000259153,lincRNA
ENSG00000259166,lincRNA
ENSG00000259170,lincRNA
ENSG00000259178,lincRNA
ENSG00000259181,lincRNA
ENSG00000259182,lincRNA
ENSG00000259187,lincRNA
ENSG00000259198,lincRNA
ENSG00000259199,lincRNA
ENSG00000259200,lincRNA
ENSG00000259203,lincRNA
ENSG00000259215,lincRNA
ENSG00000259218,lincRNA
ENSG00000259222,lincRNA
ENSG00000259223,lincRNA
ENSG00000259225,lincRNA
ENSG00000259230,lincRNA
ENSG00000259234,lincRNA
ENSG00000259235,lincRNA
ENSG00000259237,lincRNA
ENSG00000259240,lincRNA
ENSG00000259241,lincRNA
ENSG00000259245,lincRNA
ENSG00000259252,lincRNA
ENSG00000259255,lincRNA
ENSG00000259256,lincRNA
ENSG00000259267,lincRNA
ENSG00000259268,lincRNA
ENSG00000259269,lincRNA
ENSG00000259275,lincRNA
ENSG00000259278,lincRNA
ENSG00000259280,processed_transcript
ENSG00000259284,lincRNA
ENSG00000259289,lincRNA
ENSG00000259306,lincRNA
ENSG00000259309,lincRNA
ENSG00000259312,lincRNA
ENSG00000259320,lincRNA
ENSG00000259321,lincRNA
ENSG00000259327,lincRNA
ENSG00000259331,lincRNA
ENSG00000259334,lincRNA
ENSG00000259336,lincRNA
ENSG00000259341,lincRNA
ENSG00000259345,lincRNA
ENSG00000259348,lincRNA
ENSG00000259359,lincRNA
ENSG00000259361,lincRNA
ENSG00000259362,lincRNA
ENSG00000259363,lincRNA
ENSG00000259365,lincRNA
ENSG00000259372,lincRNA
ENSG00000259380,lincRNA
ENSG00000259383,lincRNA
ENSG00000259390,lincRNA
ENSG00000259395,lincRNA
ENSG00000259403,lincRNA
ENSG00000259410,processed_transcript
ENSG00000259420,lincRNA
ENSG00000259423,lincRNA
ENSG00000259434,lincRNA
ENSG00000259437,lincRNA
ENSG00000259438,lincRNA
ENSG00000259439,lincRNA
ENSG00000259443,lincRNA
ENSG00000259445,lincRNA
ENSG00000259447,lincRNA
ENSG00000259448,lincRNA
ENSG00000259450,lincRNA
ENSG00000259457,lincRNA
ENSG00000259459,lincRNA
ENSG00000259469,lincRNA
ENSG00000259471,lincRNA
ENSG00000259473,lincRNA
ENSG00000259478,lincRNA
ENSG00000259483,lincRNA
ENSG00000259485,lincRNA
ENSG00000259495,lincRNA
ENSG00000259499,lincRNA
ENSG00000259503,lincRNA
ENSG00000259504,lincRNA
ENSG00000259508,lincRNA
ENSG00000259517,lincRNA
ENSG00000259518,lincRNA
ENSG00000259527,lincRNA
ENSG00000259530,lincRNA
ENSG00000259532,lincRNA
ENSG00000259534,lincRNA
ENSG00000259542,lincRNA
ENSG00000259543,lincRNA
ENSG00000259548,lincRNA
ENSG00000259551,lincRNA
ENSG00000259553,lincRNA
ENSG00000259560,lincRNA
ENSG00000259572,lincRNA
ENSG00000259577,lincRNA
ENSG00000259579,lincRNA
ENSG00000259582,lincRNA
ENSG00000259584,lincRNA
ENSG00000259587,lincRNA
ENSG00000259590,lincRNA
ENSG00000259594,lincRNA
ENSG00000259604,lincRNA
ENSG00000259610,lincRNA
ENSG00000259611,lincRNA
ENSG00000259616,lincRNA
ENSG00000259618,lincRNA
ENSG00000259631,lincRNA
ENSG00000259639,lincRNA
ENSG00000259641,lincRNA
ENSG00000259647,lincRNA
ENSG00000259652,lincRNA
ENSG00000259656,lincRNA
ENSG00000259664,lincRNA
ENSG00000259669,lincRNA
ENSG00000259672,lincRNA
ENSG00000259673,lincRNA
ENSG00000259675,lincRNA
ENSG00000259676,lincRNA
ENSG00000259681,lincRNA
ENSG00000259685,lincRNA
ENSG00000259687,lincRNA
ENSG00000259692,lincRNA
ENSG00000259694,lincRNA
ENSG00000259697,lincRNA
ENSG00000259702,lincRNA
ENSG00000259703,lincRNA
ENSG00000259705,lincRNA
ENSG00000259711,lincRNA
ENSG00000259715,lincRNA
ENSG00000259717,lincRNA
ENSG00000259719,lincRNA
ENSG00000259721,lincRNA
ENSG00000259724,lincRNA
ENSG00000259725,lincRNA
ENSG00000259727,lincRNA
ENSG00000259730,lincRNA
ENSG00000259731,lincRNA
ENSG00000259737,lincRNA
ENSG00000259747,lincRNA
ENSG00000259754,lincRNA
ENSG00000259757,lincRNA
ENSG00000259759,lincRNA
ENSG00000259761,lincRNA
ENSG00000259763,lincRNA
ENSG00000259772,lincRNA
ENSG00000259774,lincRNA
ENSG00000259776,lincRNA
ENSG00000259779,lincRNA
ENSG00000259780,lincRNA
ENSG00000259783,lincRNA
ENSG00000259786,lincRNA
ENSG00000259789,lincRNA
ENSG00000259791,lincRNA
ENSG00000259799,lincRNA
ENSG00000259807,lincRNA
ENSG00000259814,lincRNA
ENSG00000259815,lincRNA
ENSG00000259817,lincRNA
ENSG00000259819,lincRNA
ENSG00000259820,lincRNA
ENSG00000259821,lincRNA
ENSG00000259828,lincRNA
ENSG00000259831,lincRNA
ENSG00000259834,lincRNA
ENSG00000259837,lincRNA
ENSG00000259839,lincRNA
ENSG00000259840,lincRNA
ENSG00000259841,lincRNA
ENSG00000259846,lincRNA
ENSG00000259847,lincRNA
ENSG00000259849,lincRNA
ENSG00000259854,lincRNA
ENSG00000259855,lincRNA
ENSG00000259859,lincRNA
ENSG00000259861,lincRNA
ENSG00000259862,lincRNA
ENSG00000259863,lincRNA
ENSG00000259865,lincRNA
ENSG00000259868,processed_transcript
ENSG00000259869,lincRNA
ENSG00000259870,lincRNA
ENSG00000259878,lincRNA
ENSG00000259884,lincRNA
ENSG00000259887,lincRNA
ENSG00000259889,lincRNA
ENSG00000259905,lincRNA
ENSG00000259906,lincRNA
ENSG00000259907,lincRNA
ENSG00000259912,lincRNA
ENSG00000259915,lincRNA
ENSG00000259920,lincRNA
ENSG00000259925,lincRNA
ENSG00000259928,lincRNA
ENSG00000259929,lincRNA
ENSG00000259941,lincRNA
ENSG00000259944,lincRNA
ENSG00000259946,lincRNA
ENSG00000259947,lincRNA
ENSG00000259957,lincRNA
ENSG00000259959,lincRNA
ENSG00000259967,lincRNA
ENSG00000259968,lincRNA
ENSG00000259971,lincRNA
ENSG00000259972,processed_transcript
ENSG00000259974,lincRNA
ENSG00000259977,lincRNA
ENSG00000259981,lincRNA
ENSG00000259989,lincRNA
ENSG00000259995,lincRNA
ENSG00000259998,lincRNA
ENSG00000260003,lincRNA
ENSG00000260004,lincRNA
ENSG00000260008,lincRNA
ENSG00000260009,lincRNA
ENSG00000260011,lincRNA
ENSG00000260019,lincRNA
ENSG00000260025,lincRNA
ENSG00000260026,lincRNA
ENSG00000260030,lincRNA
ENSG00000260032,lincRNA
ENSG00000260041,lincRNA
ENSG00000260042,lincRNA
ENSG00000260046,lincRNA
ENSG00000260052,lincRNA
ENSG00000260057,lincRNA
ENSG00000260058,lincRNA
ENSG00000260059,lincRNA
ENSG00000260066,lincRNA
ENSG00000260071,lincRNA
ENSG00000260072,lincRNA
ENSG00000260073,lincRNA
ENSG00000260077,lincRNA
ENSG00000260086,lincRNA
ENSG00000260088,lincRNA
ENSG00000260090,lincRNA
ENSG00000260091,lincRNA
ENSG00000260094,lincRNA
ENSG00000260100,lincRNA
ENSG00000260101,lincRNA
ENSG00000260102,lincRNA
ENSG00000260107,lincRNA
ENSG00000260118,lincRNA
ENSG00000260120,lincRNA
ENSG00000260122,lincRNA
ENSG00000260123,lincRNA
ENSG00000260126,lincRNA
ENSG00000260135,lincRNA
ENSG00000260136,lincRNA
ENSG00000260137,lincRNA
ENSG00000260141,lincRNA
ENSG00000260142,lincRNA
ENSG00000260151,lincRNA
ENSG00000260158,lincRNA
ENSG00000260162,lincRNA
ENSG00000260163,lincRNA
ENSG00000260166,lincRNA
ENSG00000260171,lincRNA
ENSG00000260172,lincRNA
ENSG00000260176,lincRNA
ENSG00000260177,lincRNA
ENSG00000260179,lincRNA
ENSG00000260186,lincRNA
ENSG00000260192,lincRNA
ENSG00000260193,lincRNA
ENSG00000260197,lincRNA
ENSG00000260201,lincRNA
ENSG00000260202,lincRNA
ENSG00000260205,lincRNA
ENSG00000260209,lincRNA
ENSG00000260217,lincRNA
ENSG00000260219,lincRNA
ENSG00000260223,lincRNA
ENSG00000260232,lincRNA
ENSG00000260237,lincRNA
ENSG00000260239,lincRNA
ENSG00000260242,lincRNA
ENSG00000260254,lincRNA
ENSG00000260256,lincRNA
ENSG00000260257,lincRNA
ENSG00000260259,lincRNA
ENSG00000260260,lincRNA
ENSG00000260261,lincRNA
ENSG00000260262,lincRNA
ENSG00000260264,lincRNA
ENSG00000260265,lincRNA
ENSG00000260268,lincRNA
ENSG00000260271,lincRNA
ENSG00000260274,lincRNA
ENSG00000260288,processed_transcript
ENSG00000260289,lincRNA
ENSG00000260302,lincRNA
ENSG00000260305,lincRNA
ENSG00000260306,lincRNA
ENSG00000260311,lincRNA
ENSG00000260312,lincRNA
ENSG00000260317,lincRNA
ENSG00000260322,lincRNA
ENSG00000260328,lincRNA
ENSG00000260331,lincRNA
ENSG00000260337,processed_transcript
ENSG00000260340,lincRNA
ENSG00000260343,lincRNA
ENSG00000260348,lincRNA
ENSG00000260360,lincRNA
ENSG00000260362,lincRNA
ENSG00000260364,lincRNA
ENSG00000260369,lincRNA
ENSG00000260370,lincRNA
ENSG00000260377,lincRNA
ENSG00000260385,lincRNA
ENSG00000260387,lincRNA
ENSG00000260388,lincRNA
ENSG00000260390,lincRNA
ENSG00000260393,lincRNA
ENSG00000260402,lincRNA
ENSG00000260409,lincRNA
ENSG00000260411,lincRNA
ENSG00000260416,lincRNA
ENSG00000260417,lincRNA
ENSG00000260418,lincRNA
ENSG00000260420,lincRNA
ENSG00000260422,lincRNA
ENSG00000260423,lincRNA
ENSG00000260430,lincRNA
ENSG00000260433,lincRNA
ENSG00000260440,lincRNA
ENSG00000260448,lincRNA
ENSG00000260450,lincRNA
ENSG00000260454,lincRNA
ENSG00000260455,lincRNA
ENSG00000260457,lincRNA
ENSG00000260460,lincRNA
ENSG00000260464,lincRNA
ENSG00000260468,lincRNA
ENSG00000260469,lincRNA
ENSG00000260470,lincRNA
ENSG00000260473,lincRNA
ENSG00000260475,lincRNA
ENSG00000260476,lincRNA
ENSG00000260478,lincRNA
ENSG00000260484,lincRNA
ENSG00000260492,lincRNA
ENSG00000260496,lincRNA
ENSG00000260498,lincRNA
ENSG00000260504,lincRNA
ENSG00000260505,lincRNA
ENSG00000260507,lincRNA
ENSG00000260509,lincRNA
ENSG00000260515,lincRNA
ENSG00000260517,lincRNA
ENSG00000260528,lincRNA
ENSG00000260532,lincRNA
ENSG00000260542,lincRNA
ENSG00000260550,lincRNA
ENSG00000260551,lincRNA
ENSG00000260555,lincRNA
ENSG00000260558,lincRNA
ENSG00000260563,lincRNA
ENSG00000260564,lincRNA
ENSG00000260565,processed_transcript
ENSG00000260568,lincRNA
ENSG00000260569,lincRNA
ENSG00000260573,lincRNA
ENSG00000260574,lincRNA
ENSG00000260578,lincRNA
ENSG00000260580,lincRNA
ENSG00000260585,lincRNA
ENSG00000260588,lincRNA
ENSG00000260597,lincRNA
ENSG00000260604,lincRNA
ENSG00000260605,lincRNA
ENSG00000260611,lincRNA
ENSG00000260612,lincRNA
ENSG00000260613,lincRNA
ENSG00000260619,lincRNA
ENSG00000260620,lincRNA
ENSG00000260626,lincRNA
ENSG00000260633,lincRNA
ENSG00000260634,lincRNA
ENSG00000260640,lincRNA
ENSG00000260642,lincRNA
ENSG00000260645,lincRNA
ENSG00000260646,lincRNA
ENSG00000260653,lincRNA
ENSG00000260657,lincRNA
ENSG00000260658,lincRNA
ENSG00000260664,lincRNA
ENSG00000260670,lincRNA
ENSG00000260672,lincRNA
ENSG00000260673,lincRNA
ENSG00000260676,lincRNA
ENSG00000260677,lincRNA
ENSG00000260679,lincRNA
ENSG00000260683,lincRNA
ENSG00000260687,lincRNA
ENSG00000260693,lincRNA
ENSG00000260695,lincRNA
ENSG00000260698,lincRNA
ENSG00000260704,lincRNA
ENSG00000260706,lincRNA
ENSG00000260710,lincRNA
ENSG00000260715,lincRNA
ENSG00000260720,lincRNA
ENSG00000260721,lincRNA
ENSG00000260725,lincRNA
ENSG00000260737,lincRNA
ENSG00000260739,lincRNA
ENSG00000260743,lincRNA
ENSG00000260750,lincRNA
ENSG00000260755,lincRNA
ENSG00000260756,lincRNA
ENSG00000260759,lincRNA
ENSG00000260760,lincRNA
ENSG00000260761,lincRNA
ENSG00000260763,lincRNA
ENSG00000260769,lincRNA
ENSG00000260771,lincRNA
ENSG00000260777,lincRNA
ENSG00000260778,lincRNA
ENSG00000260780,lincRNA
ENSG00000260785,lincRNA
ENSG00000260786,lincRNA
ENSG00000260792,lincRNA
ENSG00000260804,lincRNA
ENSG00000260805,lincRNA
ENSG00000260807,lincRNA
ENSG00000260808,lincRNA
ENSG00000260810,lincRNA
ENSG00000260814,lincRNA
ENSG00000260823,lincRNA
ENSG00000260827,lincRNA
ENSG00000260834,lincRNA
ENSG00000260837,lincRNA
ENSG00000260838,lincRNA
ENSG00000260840,lincRNA
ENSG00000260845,lincRNA
ENSG00000260847,lincRNA
ENSG00000260848,lincRNA
ENSG00000260850,lincRNA
ENSG00000260854,lincRNA
ENSG00000260857,lincRNA
ENSG00000260858,lincRNA
ENSG00000260868,lincRNA
ENSG00000260874,lincRNA
ENSG00000260876,lincRNA
ENSG00000260877,lincRNA
ENSG00000260880,lincRNA
ENSG00000260884,lincRNA
ENSG00000260887,lincRNA
ENSG00000260895,lincRNA
ENSG00000260896,lincRNA
ENSG00000260902,lincRNA
ENSG00000260905,lincRNA
ENSG00000260907,lincRNA
ENSG00000260910,lincRNA
ENSG00000260911,lincRNA
ENSG00000260913,lincRNA
ENSG00000260921,lincRNA
ENSG00000260923,lincRNA
ENSG00000260926,lincRNA
ENSG00000260930,lincRNA
ENSG00000260937,lincRNA
ENSG00000260943,lincRNA
ENSG00000260945,lincRNA
ENSG00000260947,lincRNA
ENSG00000260951,lincRNA
ENSG00000260953,lincRNA
ENSG00000260955,lincRNA
ENSG00000260957,lincRNA
ENSG00000260958,lincRNA
ENSG00000260959,lincRNA
ENSG00000260962,lincRNA
ENSG00000260963,lincRNA
ENSG00000260970,lincRNA
ENSG00000260971,lincRNA
ENSG00000260972,lincRNA
ENSG00000260973,lincRNA
ENSG00000260975,lincRNA
ENSG00000260976,lincRNA
ENSG00000260977,lincRNA
ENSG00000260979,lincRNA
ENSG00000260981,lincRNA
ENSG00000260983,lincRNA
ENSG00000260986,lincRNA
ENSG00000260988,lincRNA
ENSG00000260995,lincRNA
ENSG00000260999,lincRNA
ENSG00000261000,lincRNA
ENSG00000261008,lincRNA
ENSG00000261009,lincRNA
ENSG00000261012,lincRNA
ENSG00000261013,lincRNA
ENSG00000261014,lincRNA
ENSG00000261019,lincRNA
ENSG00000261020,lincRNA
ENSG00000261024,lincRNA
ENSG00000261025,lincRNA
ENSG00000261028,lincRNA
ENSG00000261029,lincRNA
ENSG00000261030,lincRNA
ENSG00000261035,lincRNA
ENSG00000261036,lincRNA
ENSG00000261037,lincRNA
ENSG00000261038,lincRNA
ENSG00000261039,lincRNA
ENSG00000261040,processed_transcript
ENSG00000261043,lincRNA
ENSG00000261045,lincRNA
ENSG00000261055,lincRNA
ENSG00000261058,lincRNA
ENSG00000261064,lincRNA
ENSG00000261066,lincRNA
ENSG00000261068,lincRNA
ENSG00000261069,lincRNA
ENSG00000261070,lincRNA
ENSG00000261075,lincRNA
ENSG00000261076,lincRNA
ENSG00000261079,lincRNA
ENSG00000261080,lincRNA
ENSG00000261082,lincRNA
ENSG00000261083,lincRNA
ENSG00000261087,lincRNA
ENSG00000261090,lincRNA
ENSG00000261092,lincRNA
ENSG00000261095,lincRNA
ENSG00000261097,lincRNA
ENSG00000261098,lincRNA
ENSG00000261104,lincRNA
ENSG00000261117,lincRNA
ENSG00000261121,lincRNA
ENSG00000261122,lincRNA
ENSG00000261126,lincRNA
ENSG00000261129,lincRNA
ENSG00000261135,lincRNA
ENSG00000261146,lincRNA
ENSG00000261154,lincRNA
ENSG00000261156,lincRNA
ENSG00000261159,lincRNA
ENSG00000261161,lincRNA
ENSG00000261166,lincRNA
ENSG00000261172,lincRNA
ENSG00000261175,lincRNA
ENSG00000261176,lincRNA
ENSG00000261177,lincRNA
ENSG00000261182,lincRNA
ENSG00000261187,lincRNA
ENSG00000261190,processed_transcript
ENSG00000261193,lincRNA
ENSG00000261194,lincRNA
ENSG00000261200,lincRNA
ENSG00000261204,lincRNA
ENSG00000261206,lincRNA
ENSG00000261211,lincRNA
ENSG00000261212,lincRNA
ENSG00000261213,lincRNA
ENSG00000261218,lincRNA
ENSG00000261219,lincRNA
ENSG00000261220,lincRNA
ENSG00000261222,lincRNA
ENSG00000261227,lincRNA
ENSG00000261229,lincRNA
ENSG00000261231,lincRNA
ENSG00000261241,lincRNA
ENSG00000261244,lincRNA
ENSG00000261248,lincRNA
ENSG00000261249,lincRNA
ENSG00000261257,lincRNA
ENSG00000261260,lincRNA
ENSG00000261261,lincRNA
ENSG00000261265,lincRNA
ENSG00000261268,lincRNA
ENSG00000261273,lincRNA
ENSG00000261275,lincRNA
ENSG00000261285,lincRNA
ENSG00000261292,lincRNA
ENSG00000261296,lincRNA
ENSG00000261298,lincRNA
ENSG00000261304,lincRNA
ENSG00000261307,lincRNA
ENSG00000261310,lincRNA
ENSG00000261313,lincRNA
ENSG00000261316,lincRNA
ENSG00000261319,lincRNA
ENSG00000261320,lincRNA
ENSG00000261325,lincRNA
ENSG00000261326,lincRNA
ENSG00000261327,lincRNA
ENSG00000261334,lincRNA
ENSG00000261340,lincRNA
ENSG00000261347,lincRNA
ENSG00000261348,lincRNA
ENSG00000261350,lincRNA
ENSG00000261353,lincRNA
ENSG00000261357,lincRNA
ENSG00000261363,lincRNA
ENSG00000261364,lincRNA
ENSG00000261368,lincRNA
ENSG00000261376,lincRNA
ENSG00000261382,lincRNA
ENSG00000261386,lincRNA
ENSG00000261390,lincRNA
ENSG00000261392,lincRNA
ENSG00000261397,lincRNA
ENSG00000261398,lincRNA
ENSG00000261400,lincRNA
ENSG00000261402,lincRNA
ENSG00000261403,lincRNA
ENSG00000261404,lincRNA
ENSG00000261411,lincRNA
ENSG00000261421,lincRNA
ENSG00000261423,lincRNA
ENSG00000261432,lincRNA
ENSG00000261433,lincRNA
ENSG00000261435,lincRNA
ENSG00000261436,lincRNA
ENSG00000261445,lincRNA
ENSG00000261446,lincRNA
ENSG00000261447,lincRNA
ENSG00000261453,lincRNA
ENSG00000261455,lincRNA
ENSG00000261462,lincRNA
ENSG00000261466,lincRNA
ENSG00000261467,lincRNA
ENSG00000261472,lincRNA
ENSG00000261474,lincRNA
ENSG00000261475,lincRNA
ENSG00000261478,lincRNA
ENSG00000261480,lincRNA
ENSG00000261489,lincRNA
ENSG00000261498,lincRNA
ENSG00000261501,lincRNA
ENSG00000261502,processed_transcript
ENSG00000261504,lincRNA
ENSG00000261507,lincRNA
ENSG00000261512,lincRNA
ENSG00000261514,lincRNA
ENSG00000261517,lincRNA
ENSG00000261519,lincRNA
ENSG00000261526,lincRNA
ENSG00000261532,lincRNA
ENSG00000261541,lincRNA
ENSG00000261542,lincRNA
ENSG00000261555,lincRNA
ENSG00000261558,lincRNA
ENSG00000261566,lincRNA
ENSG00000261568,lincRNA
ENSG00000261569,lincRNA
ENSG00000261584,lincRNA
ENSG00000261586,lincRNA
ENSG00000261598,lincRNA
ENSG00000261600,lincRNA
ENSG00000261610,lincRNA
ENSG00000261615,lincRNA
ENSG00000261617,lincRNA
ENSG00000261618,lincRNA
ENSG00000261621,lincRNA
ENSG00000261622,lincRNA
ENSG00000261623,lincRNA
ENSG00000261627,lincRNA
ENSG00000261636,lincRNA
ENSG00000261637,lincRNA
ENSG00000261638,lincRNA
ENSG00000261642,lincRNA
ENSG00000261645,processed_transcript
ENSG00000261646,lincRNA
ENSG00000261648,lincRNA
ENSG00000261650,lincRNA
ENSG00000261653,lincRNA
ENSG00000261666,lincRNA
ENSG00000261670,lincRNA
ENSG00000261671,lincRNA
ENSG00000261672,lincRNA
ENSG00000261673,lincRNA
ENSG00000261682,lincRNA
ENSG00000261683,lincRNA
ENSG00000261696,lincRNA
ENSG00000261703,lincRNA
ENSG00000261706,lincRNA
ENSG00000261709,snoRNA
ENSG00000261710,lincRNA
ENSG00000261713,processed_transcript
ENSG00000261715,lincRNA
ENSG00000261720,lincRNA
ENSG00000261722,lincRNA
ENSG00000261728,lincRNA
ENSG00000261729,lincRNA
ENSG00000261734,lincRNA
ENSG00000261738,lincRNA
ENSG00000261742,lincRNA
ENSG00000261743,lincRNA
ENSG00000261749,lincRNA
ENSG00000261751,lincRNA
ENSG00000261754,lincRNA
ENSG00000261757,lincRNA
ENSG00000261761,processed_transcript
ENSG00000261763,lincRNA
ENSG00000261770,lincRNA
ENSG00000261775,lincRNA
ENSG00000261780,processed_transcript
ENSG00000261781,lincRNA
ENSG00000261786,lincRNA
ENSG00000261790,lincRNA
ENSG00000261795,lincRNA
ENSG00000261797,lincRNA
ENSG00000261800,lincRNA
ENSG00000261803,lincRNA
ENSG00000261804,lincRNA
ENSG00000261807,lincRNA
ENSG00000261811,lincRNA
ENSG00000261815,lincRNA
ENSG00000261816,lincRNA
ENSG00000261817,lincRNA
ENSG00000261818,lincRNA
ENSG00000261823,lincRNA
ENSG00000261824,lincRNA
ENSG00000261826,lincRNA
ENSG00000261831,lincRNA
ENSG00000261839,lincRNA
ENSG00000261842,lincRNA
ENSG00000261848,lincRNA
ENSG00000261856,lincRNA
ENSG00000261863,lincRNA
ENSG00000261886,lincRNA
ENSG00000261888,lincRNA
ENSG00000261889,lincRNA
ENSG00000261938,lincRNA
ENSG00000261996,lincRNA
ENSG00000261997,lincRNA
ENSG00000262006,lincRNA
ENSG00000262031,lincRNA
ENSG00000262052,lincRNA
ENSG00000262074,snoRNA
ENSG00000262075,lincRNA
ENSG00000262079,lincRNA
ENSG00000262089,lincRNA
ENSG00000262094,lincRNA
ENSG00000262097,lincRNA
ENSG00000262098,lincRNA
ENSG00000262099,lincRNA
ENSG00000262117,lincRNA
ENSG00000262155,lincRNA
ENSG00000262188,lincRNA
ENSG00000262198,lincRNA
ENSG00000262202,lincRNA
ENSG00000262213,lincRNA
ENSG00000262223,lincRNA
ENSG00000262228,lincRNA
ENSG00000262231,processed_transcript
ENSG00000262267,lincRNA
ENSG00000262292,lincRNA
ENSG00000262343,lincRNA
ENSG00000262352,lincRNA
ENSG00000262370,lincRNA
ENSG00000262412,lincRNA
ENSG00000262454,lincRNA
ENSG00000262468,lincRNA
ENSG00000262477,lincRNA
ENSG00000262521,lincRNA
ENSG00000262585,lincRNA
ENSG00000262619,lincRNA
ENSG00000262663,lincRNA
ENSG00000262681,lincRNA
ENSG00000262686,lincRNA
ENSG00000262714,lincRNA
ENSG00000262772,lincRNA
ENSG00000262786,lincRNA
ENSG00000262801,lincRNA
ENSG00000262837,lincRNA
ENSG00000262873,lincRNA
ENSG00000262877,lincRNA
ENSG00000262879,processed_transcript
ENSG00000262890,lincRNA
ENSG00000262898,lincRNA
ENSG00000262921,lincRNA
ENSG00000262950,lincRNA
ENSG00000262952,lincRNA
ENSG00000263004,lincRNA
ENSG00000263033,lincRNA
ENSG00000263041,lincRNA
ENSG00000263050,lincRNA
ENSG00000263063,lincRNA
ENSG00000263082,lincRNA
ENSG00000263105,lincRNA
ENSG00000263110,lincRNA
ENSG00000263126,lincRNA
ENSG00000263146,lincRNA
ENSG00000263154,lincRNA
ENSG00000263164,lincRNA
ENSG00000263176,lincRNA
ENSG00000263207,lincRNA
ENSG00000263234,lincRNA
ENSG00000263253,lincRNA
ENSG00000263257,lincRNA
ENSG00000263280,lincRNA
ENSG00000263305,lincRNA
ENSG00000263312,lincRNA
ENSG00000263317,lincRNA
ENSG00000263321,lincRNA
ENSG00000263382,lincRNA
ENSG00000263394,lincRNA
ENSG00000263417,lincRNA
ENSG00000263427,lincRNA
ENSG00000263438,lincRNA
ENSG00000263443,lincRNA
ENSG00000263489,lincRNA
ENSG00000263494,lincRNA
ENSG00000263508,lincRNA
ENSG00000263520,lincRNA
ENSG00000263547,processed_transcript
ENSG00000263551,lincRNA
ENSG00000263553,lincRNA
ENSG00000263567,lincRNA
ENSG00000263571,lincRNA
ENSG00000263574,lincRNA
